region_code,full_name,name_depth,code_depth,children_count,has_children
530394,서울>구로구>온수동,3,3,0,0
530395,서울>구로구>천왕동,3,3,0,0
530396,서울>구로구>항동,3,3,0,0
530398,서울>금천구>가산동,3,3,0,0
530399,서울>금천구>독산동,3,3,0,0
530400,서울>금천구>시흥동,3,3,0,0
530402,서울>영등포구>영등포동,3,3,0,0
530403,서울>영등포구>영등포동1가,3,3,0,0
530404,서울>영등포구>영등포동2가,3,3,0,0
530405,서울>영등포구>영등포동3가,3,3,0,0
530406,서울>영등포구>영등포동4가,3,3,0,0
530407,서울>영등포구>영등포동5가,3,3,0,0
530408,서울>영등포구>영등포동6가,3,3,0,0
530409,서울>영등포구>영등포동7가,3,3,0,0
530410,서울>영등포구>영등포동8가,3,3,0,0
530411,서울>영등포구>여의도동,3,3,0,0
530412,서울>영등포구>당산동1가,3,3,0,0
530413,서울>영등포구>당산동2가,3,3,0,0
530414,서울>영등포구>당산동3가,3,3,0,0
530415,서울>영등포구>당산동4가,3,3,0,0
530416,서울>영등포구>당산동5가,3,3,0,0
530417,서울>영등포구>당산동6가,3,3,0,0
530418,서울>영등포구>당산동,3,3,0,0
530419,서울>영등포구>도림동,3,3,0,0
530420,서울>영등포구>문래동1가,3,3,0,0
530421,서울>영등포구>문래동2가,3,3,0,0
530422,서울>영등포구>문래동3가,3,3,0,0
530423,서울>영등포구>문래동4가,3,3,0,0
530424,서울>영등포구>문래동5가,3,3,0,0
530425,서울>영등포구>문래동6가,3,3,0,0
530426,서울>영등포구>양평동1가,3,3,0,0
530427,서울>영등포구>양평동2가,3,3,0,0
530428,서울>영등포구>양평동3가,3,3,0,0
530429,서울>영등포구>양평동4가,3,3,0,0
530430,서울>영등포구>양평동5가,3,3,0,0
530431,서울>영등포구>양평동6가,3,3,0,0
530432,서울>영등포구>양화동,3,3,0,0
530433,서울>영등포구>신길동,3,3,0,0
530434,서울>영등포구>대림동,3,3,0,0
530435,서울>영등포구>양평동,3,3,0,0
530437,서울>동작구>노량진동,3,3,0,0
530438,서울>동작구>상도동,3,3,0,0
530439,서울>동작구>상도1동,3,3,0,0
530440,서울>동작구>본동,3,3,0,0
530441,서울>동작구>흑석동,3,3,0,0
530442,서울>동작구>동작동,3,3,0,0
530443,서울>동작구>사당동,3,3,0,0
530444,서울>동작구>대방동,3,3,0,0
530445,서울>동작구>신대방동,3,3,0,0
530447,서울>관악구>봉천동,3,3,0,0
530448,서울>관악구>신림동,3,3,0,0
530449,서울>관악구>남현동,3,3,0,0
530451,서울>서초구>방배동,3,3,0,0
530452,서울>서초구>양재동,3,3,0,0
530453,서울>서초구>우면동,3,3,0,0
530454,서울>서초구>원지동,3,3,0,0
530455,서울>서초구>잠원동,3,3,0,0
530456,서울>서초구>반포동,3,3,0,0
530457,서울>서초구>서초동,3,3,0,0
530458,서울>서초구>내곡동,3,3,0,0
530459,서울>서초구>염곡동,3,3,0,0
530460,서울>서초구>신원동,3,3,0,0
530462,서울>강남구>역삼동,3,3,0,0
530463,서울>강남구>개포동,3,3,0,0
530464,서울>강남구>청담동,3,3,0,0
530465,서울>강남구>삼성동,3,3,0,0
530466,서울>강남구>대치동,3,3,0,0
530467,서울>강남구>신사동,3,3,0,0
530468,서울>강남구>논현동,3,3,0,0
530469,서울>강남구>압구정동,3,3,0,0
530470,서울>강남구>세곡동,3,3,0,0
530471,서울>강남구>자곡동,3,3,0,0
530472,서울>강남구>율현동,3,3,0,0
530473,서울>강남구>일원동,3,3,0,0
530474,서울>강남구>수서동,3,3,0,0
530475,서울>강남구>도곡동,3,3,0,0
530477,서울>송파구>잠실동,3,3,0,0
530478,서울>송파구>신천동,3,3,0,0
530479,서울>송파구>풍납동,3,3,0,0
530480,서울>송파구>송파동,3,3,0,0
530481,서울>송파구>석촌동,3,3,0,0
530482,서울>송파구>삼전동,3,3,0,0
530483,서울>송파구>가락동,3,3,0,0
530484,서울>송파구>문정동,3,3,0,0
530485,서울>송파구>장지동,3,3,0,0
530486,서울>송파구>방이동,3,3,0,0
530487,서울>송파구>오금동,3,3,0,0
530488,서울>송파구>거여동,3,3,0,0
530489,서울>송파구>마천동,3,3,0,0
530491,서울>강동구>명일동,3,3,0,0
530492,서울>강동구>고덕동,3,3,0,0
530493,서울>강동구>상일동,3,3,0,0
530494,서울>강동구>길동,3,3,0,0
530495,서울>강동구>둔촌동,3,3,0,0
530496,서울>강동구>암사동,3,3,0,0
530497,서울>강동구>성내동,3,3,0,0
530498,서울>강동구>천호동,3,3,0,0
530499,서울>강동구>강일동,3,3,0,0
530500,부산,1,1,16,1
530502,부산>중구>영주동,3,3,0,0
530503,부산>중구>대창동1가,3,3,0,0
530504,부산>중구>대창동2가,3,3,0,0
530505,부산>중구>중앙동1가,3,3,0,0
530506,부산>중구>중앙동2가,3,3,0,0
530507,부산>중구>중앙동3가,3,3,0,0
530508,부산>중구>중앙동4가,3,3,0,0
530509,부산>중구>중앙동5가,3,3,0,0
530510,부산>중구>중앙동6가,3,3,0,0
530511,부산>중구>중앙동7가,3,3,0,0
530512,부산>중구>동광동1가,3,3,0,0
530513,부산>중구>동광동2가,3,3,0,0
530514,부산>중구>동광동3가,3,3,0,0
530515,부산>중구>동광동4가,3,3,0,0
530516,부산>중구>동광동5가,3,3,0,0
530517,부산>중구>대청동1가,3,3,0,0
530518,부산>중구>대청동2가,3,3,0,0
530519,부산>중구>대청동3가,3,3,0,0
530520,부산>중구>대청동4가,3,3,0,0
530521,부산>중구>보수동1가,3,3,0,0
530522,부산>중구>보수동2가,3,3,0,0
530523,부산>중구>보수동3가,3,3,0,0
530524,부산>중구>부평동1가,3,3,0,0
530525,부산>중구>부평동2가,3,3,0,0
530526,부산>중구>부평동3가,3,3,0,0
530527,부산>중구>부평동4가,3,3,0,0
530528,부산>중구>신창동1가,3,3,0,0
530529,부산>중구>신창동2가,3,3,0,0
530530,부산>중구>신창동3가,3,3,0,0
530531,부산>중구>신창동4가,3,3,0,0
530532,부산>중구>창선동1가,3,3,0,0
530533,부산>중구>창선동2가,3,3,0,0
530534,부산>중구>광복동1가,3,3,0,0
530535,부산>중구>광복동2가,3,3,0,0
530536,부산>중구>광복동3가,3,3,0,0
530537,부산>중구>남포동1가,3,3,0,0
530538,부산>중구>남포동2가,3,3,0,0
530539,부산>중구>남포동3가,3,3,0,0
530540,부산>중구>남포동4가,3,3,0,0
530541,부산>중구>남포동5가,3,3,0,0
530542,부산>중구>남포동6가,3,3,0,0
530544,부산>서구>동대신동1가,3,3,0,0
530545,부산>서구>동대신동2가,3,3,0,0
530546,부산>서구>동대신동3가,3,3,0,0
530547,부산>서구>서대신동1가,3,3,0,0
530548,부산>서구>서대신동2가,3,3,0,0
530549,부산>서구>서대신동3가,3,3,0,0
530550,부산>서구>부용동1가,3,3,0,0
530551,부산>서구>부용동2가,3,3,0,0
530552,부산>서구>부민동1가,3,3,0,0
530553,부산>서구>부민동2가,3,3,0,0
530554,부산>서구>부민동3가,3,3,0,0
530555,부산>서구>토성동1가,3,3,0,0
530556,부산>서구>토성동2가,3,3,0,0
530557,부산>서구>토성동3가,3,3,0,0
530558,부산>서구>아미동1가,3,3,0,0
530559,부산>서구>아미동2가,3,3,0,0
530560,부산>서구>토성동4가,3,3,0,0
530561,부산>서구>토성동5가,3,3,0,0
530562,부산>서구>초장동,3,3,0,0
530563,부산>서구>충무동1가,3,3,0,0
530564,부산>서구>충무동2가,3,3,0,0
530565,부산>서구>충무동3가,3,3,0,0
530566,부산>서구>남부민동,3,3,0,0
530567,부산>서구>암남동,3,3,0,0
530569,부산>동구>초량동,3,3,0,0
530570,부산>동구>수정동,3,3,0,0
530571,부산>동구>좌천동,3,3,0,0
530572,부산>동구>범일동,3,3,0,0
530574,부산>영도구>대교동1가,3,3,0,0
530575,부산>영도구>대교동2가,3,3,0,0
530576,부산>영도구>대평동1가,3,3,0,0
530577,부산>영도구>대평동2가,3,3,0,0
530578,부산>영도구>남항동1가,3,3,0,0
530579,부산>영도구>남항동2가,3,3,0,0
530580,부산>영도구>남항동3가,3,3,0,0
530581,부산>영도구>영선동1가,3,3,0,0
530582,부산>영도구>영선동2가,3,3,0,0
530583,부산>영도구>영선동3가,3,3,0,0
530584,부산>영도구>영선동4가,3,3,0,0
530585,부산>영도구>신선동1가,3,3,0,0
530586,부산>영도구>신선동2가,3,3,0,0
530587,부산>영도구>신선동3가,3,3,0,0
530588,부산>영도구>봉래동1가,3,3,0,0
530589,부산>영도구>봉래동2가,3,3,0,0
530590,부산>영도구>봉래동3가,3,3,0,0
530591,부산>영도구>봉래동4가,3,3,0,0
530592,부산>영도구>봉래동5가,3,3,0,0
530593,부산>영도구>청학동,3,3,0,0
530594,부산>영도구>동삼동,3,3,0,0
530596,부산>부산진구>양정동,3,3,0,0
530597,부산>부산진구>전포동,3,3,0,0
530598,부산>부산진구>부전동,3,3,0,0
530599,부산>부산진구>범천동,3,3,0,0
530600,부산>부산진구>범전동,3,3,0,0
530601,부산>부산진구>연지동,3,3,0,0
530602,부산>부산진구>초읍동,3,3,0,0
530603,부산>부산진구>부암동,3,3,0,0
530604,부산>부산진구>당감동,3,3,0,0
530605,부산>부산진구>가야동,3,3,0,0
530606,부산>부산진구>개금동,3,3,0,0
530608,부산>동래구>명장동,3,3,0,0
530609,부산>동래구>안락동,3,3,0,0
530610,부산>동래구>칠산동,3,3,0,0
530611,부산>동래구>낙민동,3,3,0,0
530612,부산>동래구>복천동,3,3,0,0
530613,부산>동래구>수안동,3,3,0,0
530614,부산>동래구>명륜동,3,3,0,0
530615,부산>동래구>온천동,3,3,0,0
530616,부산>동래구>사직동,3,3,0,0
530618,부산>남구>대연동,3,3,0,0
530619,부산>남구>용호동,3,3,0,0
530620,부산>남구>용당동,3,3,0,0
530621,부산>남구>문현동,3,3,0,0
530622,부산>남구>우암동,3,3,0,0
530623,부산>남구>감만동,3,3,0,0
530625,부산>북구>금곡동,3,3,0,0
530626,부산>북구>화명동,3,3,0,0
530627,부산>북구>만덕동,3,3,0,0
530628,부산>북구>덕천동,3,3,0,0
530629,부산>북구>구포동,3,3,0,0
530631,부산>해운대구>반송동,3,3,0,0
530632,부산>해운대구>석대동,3,3,0,0
530633,부산>해운대구>반여동,3,3,0,0
530634,부산>해운대구>재송동,3,3,0,0
530635,부산>해운대구>우동,3,3,0,0
530636,부산>해운대구>중동,3,3,0,0
530637,부산>해운대구>좌동,3,3,0,0
530638,부산>해운대구>송정동,3,3,0,0
530640,부산>사하구>괴정동,3,3,0,0
530641,부산>사하구>당리동,3,3,0,0
530642,부산>사하구>하단동,3,3,0,0
530643,부산>사하구>신평동,3,3,0,0
530644,부산>사하구>장림동,3,3,0,0
530645,부산>사하구>다대동,3,3,0,0
530646,부산>사하구>구평동,3,3,0,0
530647,부산>사하구>감천동,3,3,0,0
530649,부산>금정구>두구동,3,3,0,0
530650,부산>금정구>노포동,3,3,0,0
530651,부산>금정구>청룡동,3,3,0,0
530652,부산>금정구>남산동,3,3,0,0
530653,부산>금정구>선동,3,3,0,0
530654,부산>금정구>오륜동,3,3,0,0
530655,부산>금정구>구서동,3,3,0,0
530656,부산>금정구>장전동,3,3,0,0
530657,부산>금정구>부곡동,3,3,0,0
530658,부산>금정구>서동,3,3,0,0
530659,부산>금정구>금사동,3,3,0,0
530660,부산>금정구>회동동,3,3,0,0
530661,부산>금정구>금성동,3,3,0,0
530663,부산>강서구>대저1동,3,3,0,0
530664,부산>강서구>대저2동,3,3,0,0
530665,부산>강서구>강동동,3,3,0,0
530666,부산>강서구>명지동,3,3,0,0
530667,부산>강서구>죽림동,3,3,0,0
530668,부산>강서구>식만동,3,3,0,0
530669,부산>강서구>죽동동,3,3,0,0
530670,부산>강서구>봉림동,3,3,0,0
530671,부산>강서구>송정동,3,3,0,0
530672,부산>강서구>화전동,3,3,0,0
530673,부산>강서구>녹산동,3,3,0,0
530674,부산>강서구>생곡동,3,3,0,0
530675,부산>강서구>구랑동,3,3,0,0
530676,부산>강서구>지사동,3,3,0,0
530677,부산>강서구>미음동,3,3,0,0
530678,부산>강서구>범방동,3,3,0,0
530679,부산>강서구>신호동,3,3,0,0
530680,부산>강서구>동선동,3,3,0,0
530681,부산>강서구>성북동,3,3,0,0
530682,부산>강서구>눌차동,3,3,0,0
530683,부산>강서구>천성동,3,3,0,0
530684,부산>강서구>대항동,3,3,0,0
530686,부산>연제구>거제동,3,3,0,0
530687,부산>연제구>연산동,3,3,0,0
530689,부산>수영구>망미동,3,3,0,0
530690,부산>수영구>수영동,3,3,0,0
530691,부산>수영구>민락동,3,3,0,0
530692,부산>수영구>광안동,3,3,0,0
530693,부산>수영구>남천동,3,3,0,0
530695,부산>사상구>삼락동,3,3,0,0
530696,부산>사상구>모라동,3,3,0,0
530697,부산>사상구>덕포동,3,3,0,0
530698,부산>사상구>괘법동,3,3,0,0
530699,부산>사상구>감전동,3,3,0,0
530700,부산>사상구>주례동,3,3,0,0
530701,부산>사상구>학장동,3,3,0,0
530702,부산>사상구>엄궁동,3,3,0,0
530704,부산>기장군>기장읍,3,3,0,0
530705,부산>기장군>장안읍,3,3,0,0
530706,부산>기장군>정관읍,3,3,0,0
530707,부산>기장군>일광면,3,3,0,0
530708,부산>기장군>일광읍,3,3,0,0
530709,부산>기장군>정관면,3,3,0,0
530710,부산>기장군>철마면,3,3,0,0
530713,대구>중구>동인동1가,3,3,0,0
530714,대구>중구>동인동2가,3,3,0,0
530715,대구>중구>동인동3가,3,3,0,0
530716,대구>중구>동인동4가,3,3,0,0
530717,대구>중구>삼덕동1가,3,3,0,0
530718,대구>중구>삼덕동2가,3,3,0,0
530719,대구>중구>삼덕동3가,3,3,0,0
530720,대구>중구>봉산동,3,3,0,0
530721,대구>중구>장관동,3,3,0,0
530722,대구>중구>상서동,3,3,0,0
530723,대구>중구>수동,3,3,0,0
530724,대구>중구>덕산동,3,3,0,0
530725,대구>중구>종로1가,3,3,0,0
530726,대구>중구>종로2가,3,3,0,0
530727,대구>중구>사일동,3,3,0,0
530728,대구>중구>동일동,3,3,0,0
530729,대구>중구>남일동,3,3,0,0
530730,대구>중구>전동,3,3,0,0
530731,대구>중구>동성로3가,3,3,0,0
530732,대구>중구>동문동,3,3,0,0
530733,대구>중구>문화동,3,3,0,0
530734,대구>중구>공평동,3,3,0,0
530735,대구>중구>동성로2가,3,3,0,0
530736,대구>중구>태평로1가,3,3,0,0
530737,대구>중구>교동,3,3,0,0
530738,대구>중구>용덕동,3,3,0,0
530739,대구>중구>상덕동,3,3,0,0
530740,대구>중구>완전동,3,3,0,0
530741,대구>중구>도원동,3,3,0,0
530742,대구>중구>수창동,3,3,0,0
530743,대구>중구>태평로3가,3,3,0,0
530744,대구>중구>인교동,3,3,0,0
530745,대구>중구>서야동,3,3,0,0
530746,대구>중구>서성로1가,3,3,0,0
530747,대구>중구>시장북로,3,3,0,0
530748,대구>중구>하서동,3,3,0,0
530749,대구>중구>남성로,3,3,0,0
530750,대구>중구>계산동1가,3,3,0,0
530751,대구>중구>계산동2가,3,3,0,0
530752,대구>중구>동산동,3,3,0,0
530753,대구>중구>서문로2가,3,3,0,0
530754,대구>중구>서성로2가,3,3,0,0
530755,대구>중구>포정동,3,3,0,0
530756,대구>중구>서문로1가,3,3,0,0
530757,대구>중구>서내동,3,3,0,0
530758,대구>중구>북성로2가,3,3,0,0
530759,대구>중구>대안동,3,3,0,0
530760,대구>중구>동성로1가,3,3,0,0
530761,대구>중구>태평로2가,3,3,0,0
530762,대구>중구>북성로1가,3,3,0,0
530763,대구>중구>화전동,3,3,0,0
530764,대구>중구>향촌동,3,3,0,0
530765,대구>중구>북내동,3,3,0,0
530766,대구>중구>대신동,3,3,0,0
530767,대구>중구>달성동,3,3,0,0
530768,대구>중구>남산동,3,3,0,0
530769,대구>중구>대봉동,3,3,0,0
530771,대구>동구>신암동,3,3,0,0
530772,대구>동구>신천동,3,3,0,0
530773,대구>동구>효목동,3,3,0,0
530774,대구>동구>평광동,3,3,0,0
530775,대구>동구>봉무동,3,3,0,0
530776,대구>동구>불로동,3,3,0,0
530777,대구>동구>도동,3,3,0,0
530778,대구>동구>지저동,3,3,0,0
530779,대구>동구>입석동,3,3,0,0
530780,대구>동구>검사동,3,3,0,0
530781,대구>동구>방촌동,3,3,0,0
530782,대구>동구>둔산동,3,3,0,0
530783,대구>동구>부동,3,3,0,0
530784,대구>동구>신평동,3,3,0,0
530785,대구>동구>서호동,3,3,0,0
530786,대구>동구>동호동,3,3,0,0
530787,대구>동구>신기동,3,3,0,0
530788,대구>동구>율하동,3,3,0,0
530789,대구>동구>용계동,3,3,0,0
530790,대구>동구>율암동,3,3,0,0
530791,대구>동구>상매동,3,3,0,0
530792,대구>동구>매여동,3,3,0,0
530793,대구>동구>각산동,3,3,0,0
530794,대구>동구>신서동,3,3,0,0
530795,대구>동구>동내동,3,3,0,0
530796,대구>동구>괴전동,3,3,0,0
530797,대구>동구>금강동,3,3,0,0
530798,대구>동구>대림동,3,3,0,0
530799,대구>동구>사복동,3,3,0,0
530800,대구>동구>숙천동,3,3,0,0
530801,대구>동구>내곡동,3,3,0,0
530802,대구>동구>능성동,3,3,0,0
530803,대구>동구>진인동,3,3,0,0
530804,대구>동구>도학동,3,3,0,0
530805,대구>동구>백안동,3,3,0,0
530806,대구>동구>미곡동,3,3,0,0
530807,대구>동구>용수동,3,3,0,0
530808,대구>동구>신무동,3,3,0,0
530809,대구>동구>미대동,3,3,0,0
530810,대구>동구>내동,3,3,0,0
530811,대구>동구>신용동,3,3,0,0
530812,대구>동구>중대동,3,3,0,0
530813,대구>동구>송정동,3,3,0,0
530814,대구>동구>덕곡동,3,3,0,0
530815,대구>동구>지묘동,3,3,0,0
530817,대구>서구>내당동,3,3,0,0
530818,대구>서구>비산동,3,3,0,0
530819,대구>서구>평리동,3,3,0,0
530820,대구>서구>상리동,3,3,0,0
530821,대구>서구>중리동,3,3,0,0
530822,대구>서구>이현동,3,3,0,0
530823,대구>서구>원대동1가,3,3,0,0
530824,대구>서구>원대동2가,3,3,0,0
530825,대구>서구>원대동3가,3,3,0,0
530827,대구>남구>이천동,3,3,0,0
530828,대구>남구>봉덕동,3,3,0,0
530829,대구>남구>대명동,3,3,0,0
530831,대구>북구>칠성동1가,3,3,0,0
530832,대구>북구>칠성동2가,3,3,0,0
530833,대구>북구>고성동1가,3,3,0,0
530834,대구>북구>고성동2가,3,3,0,0
530835,대구>북구>고성동3가,3,3,0,0
530836,대구>북구>침산동,3,3,0,0
530837,대구>북구>노원동1가,3,3,0,0
530838,대구>북구>노원동2가,3,3,0,0
530839,대구>북구>노원동3가,3,3,0,0
530840,대구>북구>대현동,3,3,0,0
530841,대구>북구>산격동,3,3,0,0
530842,대구>북구>복현동,3,3,0,0
530843,대구>북구>검단동,3,3,0,0
530844,대구>북구>동변동,3,3,0,0
530845,대구>북구>서변동,3,3,0,0
530846,대구>북구>조야동,3,3,0,0
530847,대구>북구>노곡동,3,3,0,0
530848,대구>북구>읍내동,3,3,0,0
530849,대구>북구>동호동,3,3,0,0
530850,대구>북구>학정동,3,3,0,0
530851,대구>북구>도남동,3,3,0,0
530852,대구>북구>국우동,3,3,0,0
530853,대구>북구>구암동,3,3,0,0
530854,대구>북구>동천동,3,3,0,0
530855,대구>북구>관음동,3,3,0,0
530856,대구>북구>태전동,3,3,0,0
530857,대구>북구>매천동,3,3,0,0
530858,대구>북구>팔달동,3,3,0,0
530859,대구>북구>금호동,3,3,0,0
530860,대구>북구>사수동,3,3,0,0
530861,대구>북구>연경동,3,3,0,0
530863,대구>수성구>범어동,3,3,0,0
530864,대구>수성구>만촌동,3,3,0,0
530865,대구>수성구>수성동1가,3,3,0,0
530866,대구>수성구>수성동2가,3,3,0,0
530867,대구>수성구>수성동3가,3,3,0,0
530868,대구>수성구>수성동4가,3,3,0,0
530869,대구>수성구>황금동,3,3,0,0
530870,대구>수성구>중동,3,3,0,0
530871,대구>수성구>상동,3,3,0,0
530872,대구>수성구>파동,3,3,0,0
530873,대구>수성구>두산동,3,3,0,0
530874,대구>수성구>지산동,3,3,0,0
530875,대구>수성구>범물동,3,3,0,0
530876,대구>수성구>시지동,3,3,0,0
530877,대구>수성구>매호동,3,3,0,0
530878,대구>수성구>성동,3,3,0,0
530879,대구>수성구>사월동,3,3,0,0
530880,대구>수성구>신매동,3,3,0,0
530881,대구>수성구>욱수동,3,3,0,0
530882,대구>수성구>노변동,3,3,0,0
