region_code,name,lawd_code
534865,삼동동,48123139
534866,덕정동,48123140
534867,퇴촌동,48123141
534869,가포동,48125101
534870,교방동,48125102
534871,교원동,48125103
534872,남성동,48125104
534873,대내동,48125105
534874,대성동1가,48125106
534875,대성동2가,48125107
534876,대외동,48125108
534877,대창동,48125109
534878,덕동동,48125110
534879,동성동,48125111
534880,두월동1가,48125112
534881,두월동2가,48125113
534882,두월동3가,48125114
534883,문화동,48125115
534884,반월동,48125116
534885,부림동,48125117
534886,산호동,48125118
534887,상남동,48125119
534888,서성동,48125120
534889,성호동,48125121
534890,수성동,48125122
534891,신월동,48125123
534892,신창동,48125124
534893,신포동1가,48125125
534894,신포동2가,48125126
534895,신흥동,48125127
534896,완월동,48125128
534897,월남동1가,48125129
534898,월남동2가,48125130
534899,월남동3가,48125131
534900,월남동4가,48125132
534901,월남동5가,48125133
534902,월영동,48125134
534903,월포동,48125135
534904,예곡동,48125136
534905,오동동,48125137
534906,우산동,48125138
534907,유록동,48125139
534908,자산동,48125140
534909,장군동1가,48125141
534910,장군동2가,48125142
534911,장군동3가,48125143
534912,장군동4가,48125144
534913,장군동5가,48125145
534914,중성동,48125146
534915,중앙동1가,48125147
534916,중앙동2가,48125148
534917,중앙동3가,48125149
534918,창동,48125150
534919,창포동1가,48125151
534920,창포동2가,48125152
534921,창포동3가,48125153
534922,청계동,48125154
534923,추산동,48125155
534924,평화동,48125156
534925,화영동,48125157
534926,해운동,48125158
534927,현동,48125159
534928,홍문동,48125160
534929,구산면,48125310
534930,진동면,48125320
534931,진북면,48125330
534932,진전면,48125340
534934,구암동,48127101
534935,두척동,48127102
534936,봉암동,48127103
534937,석전동,48127104
534938,양덕동,48127105
534939,합성동,48127106
534940,회성동,48127107
534941,회원동,48127108
534942,내서읍,48127250
534944,동상동,48129101
534945,도천동,48129102
534946,도만동,48129103
534947,신흥동,48129104
534948,현동,48129105
534949,비봉동,48129106
534950,태평동,48129107
534951,충의동,48129108
534952,무송동,48129109
534953,인의동,48129110
534954,숭인동,48129111
534955,대영동,48129112
534956,남빈동,48129113
534957,앵곡동,48129114
534958,제황산동,48129115
534959,속천동,48129116
534960,대죽동,48129117
534961,안곡동,48129118
534962,수송동,48129119
534963,회현동,48129120
534964,익선동,48129121
534965,창선동,48129122
534966,대천동,48129123
534967,광화동,48129124
534968,통신동,48129125
534969,중앙동,48129126
534970,부흥동,48129127
534971,중평동,48129128
534972,근화동,48129129
534973,송죽동,48129130
534974,화천동,48129131
534975,송학동,48129132
534976,대흥동,48129133
534977,평안동,48129134
534978,충무동,48129135
534979,인사동,48129136
534980,여좌동,48129137
534981,태백동,48129138
534982,경화동,48129139
534983,석동,48129140
534984,이동,48129141
534985,자은동,48129142
534986,덕산동,48129143
534987,풍호동,48129144
534988,장천동,48129145
534989,행암동,48129146
534990,북부동,48129147
534991,성내동,48129148
534992,서중동,48129149
534993,남문동,48129150
534994,제덕동,48129151
534995,수도동,48129152
534996,연도동,48129153
534997,명동,48129154
534998,죽곡동,48129155
534999,원포동,48129156
535000,남양동,48129157
535001,마천동,48129158
535002,소사동,48129159
535003,대장동,48129160
535004,두동,48129161
535005,청안동,48129162
535006,안골동,48129163
535007,용원동,48129164
535008,가주동,48129165
535010,망경동,48170101
535011,주약동,48170102
535012,강남동,48170103
535013,칠암동,48170104
535014,본성동,48170105
535015,동성동,48170106
535016,남성동,48170107
535017,인사동,48170108
535018,대안동,48170109
535019,평안동,48170110
535020,중안동,48170111
535021,계동,48170112
535022,봉곡동,48170113
535023,상봉동,48170114
535024,봉래동,48170115
535025,수정동,48170116
535026,장대동,48170117
535027,옥봉동,48170118
535028,상대동,48170119
535029,하대동,48170120
535030,상평동,48170121
535031,초전동,48170122
535032,장재동,48170123
535033,하촌동,48170124
535034,신안동,48170125
535035,평거동,48170126
535036,이현동,48170127
535037,유곡동,48170128
535038,판문동,48170129
535039,귀곡동,48170130
535040,가좌동,48170131
535041,호탄동,48170132
535042,충무공동,48170137
535043,문산읍,48170250
535044,내동면,48170310
535045,정촌면,48170320
535046,금곡면,48170330
535047,진성면,48170350
535048,일반성면,48170360
535049,이반성면,48170370
535050,사봉면,48170380
535051,지수면,48170390
535052,대곡면,48170400
535053,금산면,48170410
535054,집현면,48170420
535055,미천면,48170430
535056,명석면,48170440
535057,대평면,48170450
535058,수곡면,48170460
535060,도천동,48220101
535061,서호동,48220102
535062,명정동,48220103
535063,항남동,48220104
535064,중앙동,48220105
535065,문화동,48220106
535066,태평동,48220107
535067,동호동,48220108
535068,정량동,48220109
535069,북신동,48220110
535070,무전동,48220111
535071,평림동,48220112
535072,인평동,48220113
535073,당동,48220114
535074,미수동,48220115
535075,봉평동,48220116
535076,도남동,48220117
535077,산양읍,48220250
535078,용남면,48220310
535079,도산면,48220330
535080,광도면,48220340
535081,욕지면,48220350
535082,한산면,48220360
535083,사량면,48220370
535085,동동,48240101
535086,서동,48240102
535087,선구동,48240103
535088,동금동,48240104
535089,서금동,48240105
535090,동림동,48240106
535091,좌룡동,48240107
535092,벌리동,48240108
535093,용강동,48240109
535094,와룡동,48240110
535095,봉남동,48240111
535096,이금동,48240112
535097,이홀동,48240113
535098,궁지동,48240114
535099,사등동,48240115
535100,향촌동,48240116
535101,대방동,48240117
535102,실안동,48240118
535103,마도동,48240119
535104,늑도동,48240120
535105,신수동,48240121
535106,백천동,48240122
535107,신벽동,48240123
535108,노룡동,48240124
535109,대포동,48240125
535110,송포동,48240126
535111,죽림동,48240127
535112,사천읍,48240250
535113,정동면,48240310
535114,사남면,48240320
535115,용현면,48240330
535116,축동면,48240340
535117,곤양면,48240350
535118,곤명면,48240360
535119,서포면,48240370
535121,동상동,48250101
535122,서상동,48250102
535123,부원동,48250103
535124,봉황동,48250104
535125,대성동,48250105
535126,구산동,48250106
535127,삼계동,48250107
535128,내동,48250108
535129,외동,48250109
535130,흥동,48250110
535131,풍유동,48250111
535132,명법동,48250112
535133,이동,48250113
535134,화목동,48250114
535135,전하동,48250115
535136,강동,48250116
535137,삼정동,48250117
535138,어방동,48250118
535139,삼방동,48250119
535140,안동,48250120
535141,지내동,48250121
535142,불암동,48250122
535143,유하동,48250123
535144,내덕동,48250124
535145,부곡동,48250125
535146,무계동,48250126
535147,신문동,48250127
535148,삼문동,48250128
535149,대청동,48250129
535150,관동동,48250130
535151,율하동,48250131
535152,장유동,48250132
535153,응달동,48250133
535154,수가동,48250134
535155,진영읍,48250250
535156,주촌면,48250320
535157,진례면,48250330
535158,한림면,48250340
535159,생림면,48250350
535160,상동면,48250360
535161,대동면,48250370
535163,내일동,48270101
535164,내이동,48270102
535165,교동,48270103
535166,삼문동,48270104
535167,남포동,48270105
535168,용평동,48270106
535169,활성동,48270107
535170,가곡동,48270108
535171,삼랑진읍,48270250
535172,하남읍,48270253
535173,부북면,48270310
535174,상동면,48270320
535175,산외면,48270330
535176,산내면,48270340
535177,단장면,48270350
535178,상남면,48270360
535179,초동면,48270370
535180,무안면,48270380
535181,청도면,48270390
535183,능포동,48310101
535184,장승포동,48310102
535185,두모동,48310103
535186,아양동,48310104
535187,아주동,48310105
535188,옥포동,48310106
535189,덕포동,48310107
535190,장평동,48310108
535191,고현동,48310109
535192,상동동,48310110
535193,문동동,48310111
535194,삼거동,48310112
535195,양정동,48310113
535196,수월동,48310114
535197,일운면,48310310
535198,동부면,48310320
535199,남부면,48310330
535200,거제면,48310340
535201,둔덕면,48310350
535202,사등면,48310360
535203,연초면,48310370
535204,하청면,48310380
535205,장목면,48310390
535207,다방동,48330101
535208,남부동,48330102
535209,중부동,48330103
535210,북부동,48330104
535211,명곡동,48330105
535212,신기동,48330106
535213,북정동,48330107
535214,산막동,48330108
535215,호계동,48330109
535216,교동,48330110
535217,유산동,48330111
535218,어곡동,48330112
535219,용당동,48330113
535220,삼호동,48330114
535221,명동,48330115
535222,주남동,48330116
535223,소주동,48330117
535224,주진동,48330118
535225,평산동,48330119
535226,덕계동,48330120
535227,매곡동,48330121
535228,물금읍,48330253
535229,동면,48330310
535230,원동면,48330320
535231,상북면,48330330
535232,하북면,48330340
535234,의령읍,48720250
535235,가례면,48720310
535236,칠곡면,48720320
535237,대의면,48720330
535238,화정면,48720340
535239,용덕면,48720350
535240,정곡면,48720360
535241,지정면,48720370
535242,낙서면,48720380
535243,부림면,48720390
535244,봉수면,48720400
535245,궁류면,48720415
535246,유곡면,48720420
535248,가야읍,48730250
535249,칠원읍,48730253
535250,함안면,48730310
535251,군북면,48730320
535252,법수면,48730330
535253,대산면,48730340
535254,칠서면,48730350
535255,칠북면,48730360
535256,칠원면,48730370
535257,산인면,48730380
535258,여항면,48730390
535260,창녕읍,48740250
535261,남지읍,48740253
535262,고암면,48740310
535263,성산면,48740320
535264,대합면,48740330
535265,이방면,48740340
535266,유어면,48740350
535267,대지면,48740360
535268,계성면,48740370
535269,영산면,48740380
535270,장마면,48740390
535271,도천면,48740400
535272,길곡면,48740410
535273,부곡면,48740420
535275,고성읍,48820250
535276,삼산면,48820310
535277,하일면,48820320
535278,하이면,48820330
535279,상리면,48820340
535280,대가면,48820350
535281,영현면,48820360
535282,영오면,48820370
535283,개천면,48820380
535284,구만면,48820390
535285,회화면,48820400
535286,마암면,48820410
535287,동해면,48820420
535288,거류면,48820430
535290,남해읍,48840250
535291,이동면,48840310
535292,상주면,48840320
535293,삼동면,48840330
535294,미조면,48840340
535295,남면,48840350
535296,서면,48840360
535297,고현면,48840370
535298,설천면,48840380
535299,창선면,48840390
535301,하동읍,48850250
535302,화개면,48850310
535303,악양면,48850320
535304,적량면,48850330
535305,횡천면,48850340
535306,고전면,48850350
535307,금남면,48850360
535308,진교면,48850370
535309,양보면,48850380
535310,북천면,48850390
535311,청암면,48850400
535312,옥종면,48850410
535313,금성면,48850420
535315,산청읍,48860250
535316,차황면,48860310
535317,오부면,48860320
535318,생초면,48860330
535319,금서면,48860340
535320,삼장면,48860350
535321,시천면,48860360
535322,단성면,48860370
535323,신안면,48860380
535324,생비량면,48860390
535325,신등면,48860400
535327,함양읍,48870250
535328,마천면,48870310
535329,휴천면,48870320
535330,유림면,48870330
535331,수동면,48870340
535332,지곡면,48870350
535333,안의면,48870360
535334,서하면,48870370
535335,서상면,48870380
535336,백전면,48870390
535337,병곡면,48870400
535339,거창읍,48880250
535340,주상면,48880310
535341,웅양면,48880320
535342,고제면,48880330
535343,북상면,48880340
535344,위천면,48880350
535345,마리면,48880360
535346,남상면,48880370
535347,남하면,48880380
535348,신원면,48880390
535349,가조면,48880400
535350,가북면,48880410
535352,합천읍,48890250
535353,봉산면,48890310
535354,묘산면,48890320
535355,가야면,48890330
535356,야로면,48890340
535357,율곡면,48890350
535358,초계면,48890360
535359,쌍책면,48890370
535360,덕곡면,48890380
535361,청덕면,48890390
535362,적중면,48890400
535363,대양면,48890410
535364,쌍백면,48890420
535365,삼가면,48890430
535366,가회면,48890440
535367,대병면,48890450
535368,용주면,48890460
535372,일도일동,50110101
535373,일도이동,50110102
535374,이도일동,50110103
535375,이도이동,50110104
535376,삼도일동,50110105
535377,삼도이동,50110106
535378,건입동,50110107
535379,용담일동,50110108
535380,용담이동,50110109
535381,용담삼동,50110110
535382,화북일동,50110111
535383,화북이동,50110112
535384,삼양일동,50110113
535385,삼양이동,50110114
535386,삼양삼동,50110115
535387,봉개동,50110116
535388,아라일동,50110117
535389,아라이동,50110118
535390,오라일동,50110119
535391,오라이동,50110120
535392,오라삼동,50110121
535393,노형동,50110122
535394,외도일동,50110123
535395,외도이동,50110124
535396,이호일동,50110125
535397,이호이동,50110126
535398,도두일동,50110127
535399,도두이동,50110128
535400,도남동,50110129
535401,도련일동,50110130
535402,도련이동,50110131
535403,용강동,50110132
535404,회천동,50110133
535405,오등동,50110134
535406,월평동,50110135
535407,영평동,50110136
535408,연동,50110137
535409,도평동,50110138
535410,해안동,50110139
535411,내도동,50110140
535412,한림읍,50110250
535413,애월읍,50110253
535414,구좌읍,50110256
535415,조천읍,50110259
535416,한경면,50110310
535417,추자면,50110320
535418,우도면,50110330
535420,서귀동,50130101
535421,법환동,50130102
535422,서호동,50130103
535423,호근동,50130104
535424,동홍동,50130105
535425,서홍동,50130106
535426,상효동,50130107
535427,하효동,50130108
535428,신효동,50130109
535429,보목동,50130110
535430,토평동,50130111
535431,중문동,50130112
535432,회수동,50130113
535433,대포동,50130114
535434,월평동,50130115
535435,강정동,50130116
535436,도순동,50130117
535437,하원동,50130118
535438,색달동,50130119
535439,상예동,50130120
535440,하예동,50130121
535441,영남동,50130122
535442,대정읍,50130250
535443,남원읍,50130253
535444,성산읍,50130259
535445,안덕면,50130310
535446,표선면,50130320
535449,호명읍,47900253
535477,여의동2가,52113139
535486,금수강산면,47840355
