region_code,name,extra_code,true_level,parent_code,child_count,min_child_level,max_child_level
531767,경기>부천시>원미동,41190008,2,510099,0,0,0
531768,경기>부천시>심곡동,41190001,2,510099,0,0,0
531769,경기>부천시>춘의동,41190103,2,510099,0,0,0
531770,경기>부천시>도당동,41190104,2,510099,0,0,0
531771,경기>부천시>약대동,41190017,2,510099,0,0,0
531772,경기>부천시>소사동,41190106,2,510099,0,0,0
531773,경기>부천시>역곡동,41190006,2,510099,0,0,0
531774,경기>부천시>중동,41190108,2,510099,0,0,0
531775,경기>부천시>상동,41190022,2,510099,0,0,0
531776,경기>부천시>소사본동,41190110,2,510099,0,0,0
531777,경기>부천시>심곡본동,41190111,2,510099,0,0,0
531778,경기>부천시>범박동,41190112,2,510099,0,0,0
531779,경기>부천시>괴안동,41190113,2,510099,0,0,0
531780,경기>부천시>송내동,41190114,2,510099,0,0,0
531781,경기>부천시>옥길동,41190004,2,510099,0,0,0
531782,경기>부천시>계수동,41190116,2,510099,0,0,0
531783,경기>부천시>오정동,41190117,2,510099,0,0,0
531784,경기>부천시>여월동,41190118,2,510099,0,0,0
531785,경기>부천시>작동,41190011,2,510099,0,0,0
531786,경기>부천시>원종동,41190120,2,510099,0,0,0
531787,경기>부천시>고강동,41190013,2,510099,0,0,0
531788,경기>부천시>대장동,41190122,2,510099,0,0,0
531789,경기>부천시>삼정동,41190123,2,510099,0,0,0
531790,경기>부천시>내동,41190018,2,510099,0,0,0
531816,경기>광명시>광명동,41210101,2,510100,0,0,0
531817,경기>광명시>철산동,41210102,2,510100,0,0,0
531818,경기>광명시>하안동,41210103,2,510100,0,0,0
531819,경기>광명시>소하동,41210104,2,510100,0,0,0
531820,경기>광명시>노온사동,41210105,2,510100,0,0,0
531821,경기>광명시>일직동,41210106,2,510100,0,0,0
531822,경기>광명시>가학동,41210107,2,510100,0,0,0
531823,경기>광명시>옥길동,41210108,2,510100,0,0,0
531825,경기>평택시>서정동,41220101,2,510101,0,0,0
531826,경기>평택시>장당동,41220102,2,510101,0,0,0
531827,경기>평택시>모곡동,41220103,2,510101,0,0,0
531828,경기>평택시>칠괴동,41220104,2,510101,0,0,0
531829,경기>평택시>칠원동,41220105,2,510101,0,0,0
531830,경기>평택시>도일동,41220106,2,510101,0,0,0
531831,경기>평택시>가재동,41220107,2,510101,0,0,0
531832,경기>평택시>장안동,41220108,2,510101,0,0,0
531833,경기>평택시>이충동,41220109,2,510101,0,0,0
531834,경기>평택시>지산동,41220110,2,510101,0,0,0
531835,경기>평택시>독곡동,41220111,2,510101,0,0,0
531836,경기>평택시>신장동,41220112,2,510101,0,0,0
531837,경기>평택시>평택동,41220113,2,510101,0,0,0
531838,경기>평택시>통복동,41220114,2,510101,0,0,0
531839,경기>평택시>군문동,41220115,2,510101,0,0,0
531840,경기>평택시>유천동,41220116,2,510101,0,0,0
531841,경기>평택시>합정동,41220117,2,510101,0,0,0
531842,경기>평택시>비전동,41220118,2,510101,0,0,0
531843,경기>평택시>동삭동,41220119,2,510101,0,0,0
531844,경기>평택시>세교동,41220120,2,510101,0,0,0
531845,경기>평택시>지제동,41220121,2,510101,0,0,0
531846,경기>평택시>신대동,41220122,2,510101,0,0,0
531847,경기>평택시>소사동,41220123,2,510101,0,0,0
531848,경기>평택시>용이동,41220124,2,510101,0,0,0
531849,경기>평택시>월곡동,41220125,2,510101,0,0,0
531850,경기>평택시>청룡동,41220126,2,510101,0,0,0
531851,경기>평택시>죽백동,41220127,2,510101,0,0,0
531852,경기>평택시>고덕동,41220128,2,510101,0,0,0
531853,경기>평택시>팽성읍,41220250,2,510101,0,0,0
531854,경기>평택시>안중읍,41220253,2,510101,0,0,0
531855,경기>평택시>포승읍,41220256,2,510101,0,0,0
531856,경기>평택시>청북읍,41220259,2,510101,0,0,0
531857,경기>평택시>진위면,41220310,2,510101,0,0,0
531858,경기>평택시>서탄면,41220320,2,510101,0,0,0
531859,경기>평택시>고덕면,41220330,2,510101,0,0,0
531860,경기>평택시>오성면,41220340,2,510101,0,0,0
531861,경기>평택시>청북면,41220350,2,510101,0,0,0
531862,경기>평택시>현덕면,41220370,2,510101,0,0,0
531864,경기>동두천시>송내동,41250101,2,510102,0,0,0
531865,경기>동두천시>지행동,41250102,2,510102,0,0,0
531866,경기>동두천시>생연동,41250103,2,510102,0,0,0
531867,경기>동두천시>광암동,41250104,2,510102,0,0,0
531868,경기>동두천시>걸산동,41250105,2,510102,0,0,0
531869,경기>동두천시>보산동,41250106,2,510102,0,0,0
531870,경기>동두천시>동두천동,41250107,2,510102,0,0,0
531871,경기>동두천시>안흥동,41250108,2,510102,0,0,0
531872,경기>동두천시>상봉암동,41250109,2,510102,0,0,0
531873,경기>동두천시>하봉암동,41250110,2,510102,0,0,0
531874,경기>동두천시>탑동동,41250111,2,510102,0,0,0
531875,경기>동두천시>상패동,41250112,2,510102,0,0,0
531967,경기>과천시>관문동,41290101,2,510105,0,0,0
531968,경기>과천시>문원동,41290102,2,510105,0,0,0
531969,경기>과천시>갈현동,41290103,2,510105,0,0,0
531970,경기>과천시>막계동,41290104,2,510105,0,0,0
531971,경기>과천시>과천동,41290105,2,510105,0,0,0
531972,경기>과천시>주암동,41290106,2,510105,0,0,0
531973,경기>과천시>중앙동,41290107,2,510105,0,0,0
531974,경기>과천시>원문동,41290108,2,510105,0,0,0
531975,경기>과천시>별양동,41290109,2,510105,0,0,0
531976,경기>과천시>부림동,41290110,2,510105,0,0,0
531978,경기>구리시>갈매동,41310101,2,510106,0,0,0
531979,경기>구리시>사노동,41310102,2,510106,0,0,0
531980,경기>구리시>인창동,41310103,2,510106,0,0,0
531981,경기>구리시>교문동,41310104,2,510106,0,0,0
531982,경기>구리시>수택동,41310105,2,510106,0,0,0
531983,경기>구리시>아천동,41310106,2,510106,0,0,0
531984,경기>구리시>토평동,41310107,2,510106,0,0,0
531986,경기>남양주시>호평동,41360101,2,510107,0,0,0
531987,경기>남양주시>평내동,41360102,2,510107,0,0,0
531988,경기>남양주시>금곡동,41360103,2,510107,0,0,0
531989,경기>남양주시>일패동,41360104,2,510107,0,0,0
531990,경기>남양주시>이패동,41360105,2,510107,0,0,0
531991,경기>남양주시>삼패동,41360106,2,510107,0,0,0
531992,경기>남양주시>가운동,41360107,2,510107,0,0,0
531993,경기>남양주시>수석동,41360108,2,510107,0,0,0
531994,경기>남양주시>지금동,41360109,2,510107,0,0,0
531995,경기>남양주시>도농동,41360110,2,510107,0,0,0
531996,경기>남양주시>별내동,41360111,2,510107,0,0,0
531997,경기>남양주시>다산동,41360112,2,510107,0,0,0
531998,경기>남양주시>와부읍,41360250,2,510107,0,0,0
531999,경기>남양주시>진접읍,41360253,2,510107,0,0,0
532000,경기>남양주시>화도읍,41360256,2,510107,0,0,0
532001,경기>남양주시>진건읍,41360259,2,510107,0,0,0
532002,경기>남양주시>오남읍,41360262,2,510107,0,0,0
532003,경기>남양주시>별내면,41360310,2,510107,0,0,0
532004,경기>남양주시>수동면,41360340,2,510107,0,0,0
532005,경기>남양주시>조안면,41360360,2,510107,0,0,0
532006,경기>남양주시>퇴계원읍,41360265,2,510107,0,0,0
532007,경기>남양주시>퇴계원면,41360370,2,510107,0,0,0
532009,경기>오산시>오산동,41370101,2,510108,0,0,0
532010,경기>오산시>부산동,41370102,2,510108,0,0,0
532011,경기>오산시>원동,41370103,2,510108,0,0,0
532012,경기>오산시>궐동,41370104,2,510108,0,0,0
532013,경기>오산시>청학동,41370105,2,510108,0,0,0
532014,경기>오산시>가장동,41370106,2,510108,0,0,0
532015,경기>오산시>금암동,41370107,2,510108,0,0,0
532016,경기>오산시>수청동,41370108,2,510108,0,0,0
532017,경기>오산시>은계동,41370109,2,510108,0,0,0
532018,경기>오산시>내삼미동,41370110,2,510108,0,0,0
532019,경기>오산시>외삼미동,41370111,2,510108,0,0,0
532020,경기>오산시>양산동,41370112,2,510108,0,0,0
532021,경기>오산시>세교동,41370113,2,510108,0,0,0
532022,경기>오산시>지곶동,41370114,2,510108,0,0,0
532023,경기>오산시>서랑동,41370115,2,510108,0,0,0
532024,경기>오산시>서동,41370116,2,510108,0,0,0
532025,경기>오산시>벌음동,41370117,2,510108,0,0,0
532026,경기>오산시>두곡동,41370118,2,510108,0,0,0
532027,경기>오산시>탑동,41370119,2,510108,0,0,0
532028,경기>오산시>누읍동,41370120,2,510108,0,0,0
532029,경기>오산시>가수동,41370121,2,510108,0,0,0
532030,경기>오산시>고현동,41370122,2,510108,0,0,0
532031,경기>오산시>청호동,41370123,2,510108,0,0,0
532032,경기>오산시>갈곶동,41370124,2,510108,0,0,0
532034,경기>시흥시>대야동,41390101,2,510109,0,0,0
532035,경기>시흥시>신천동,41390102,2,510109,0,0,0
532036,경기>시흥시>방산동,41390103,2,510109,0,0,0
532037,경기>시흥시>포동,41390104,2,510109,0,0,0
532038,경기>시흥시>미산동,41390105,2,510109,0,0,0
532039,경기>시흥시>은행동,41390106,2,510109,0,0,0
532040,경기>시흥시>안현동,41390107,2,510109,0,0,0
532041,경기>시흥시>매화동,41390108,2,510109,0,0,0
532042,경기>시흥시>도창동,41390109,2,510109,0,0,0
532043,경기>시흥시>금이동,41390110,2,510109,0,0,0
532044,경기>시흥시>과림동,41390112,2,510109,0,0,0
532045,경기>시흥시>계수동,41390113,2,510109,0,0,0
532046,경기>시흥시>화정동,41390117,2,510109,0,0,0
532047,경기>시흥시>능곡동,41390118,2,510109,0,0,0
532048,경기>시흥시>하중동,41390119,2,510109,0,0,0
532049,경기>시흥시>하상동,41390120,2,510109,0,0,0
532050,경기>시흥시>광석동,41390121,2,510109,0,0,0
532051,경기>시흥시>물왕동,41390122,2,510109,0,0,0
532052,경기>시흥시>산현동,41390123,2,510109,0,0,0
532053,경기>시흥시>조남동,41390124,2,510109,0,0,0
532054,경기>시흥시>논곡동,41390125,2,510109,0,0,0
532055,경기>시흥시>목감동,41390126,2,510109,0,0,0
532056,경기>시흥시>거모동,41390127,2,510109,0,0,0
532057,경기>시흥시>군자동,41390128,2,510109,0,0,0
532058,경기>시흥시>장현동,41390129,2,510109,0,0,0
532059,경기>시흥시>장곡동,41390130,2,510109,0,0,0
532060,경기>시흥시>월곶동,41390131,2,510109,0,0,0
532061,경기>시흥시>정왕동,41390132,2,510109,0,0,0
532062,경기>시흥시>죽율동,41390133,2,510109,0,0,0
532063,경기>시흥시>무지내동,41390134,2,510109,0,0,0
532064,경기>시흥시>배곧동,41390135,2,510109,0,0,0
532066,경기>군포시>당동,41410101,2,510110,0,0,0
532067,경기>군포시>당정동,41410102,2,510110,0,0,0
532068,경기>군포시>부곡동,41410103,2,510110,0,0,0
532069,경기>군포시>산본동,41410104,2,510110,0,0,0
532070,경기>군포시>금정동,41410105,2,510110,0,0,0
532071,경기>군포시>둔대동,41410106,2,510110,0,0,0
532072,경기>군포시>속달동,41410107,2,510110,0,0,0
532073,경기>군포시>대야미동,41410108,2,510110,0,0,0
532074,경기>군포시>도마교동,41410109,2,510110,0,0,0
532076,경기>의왕시>고천동,41430101,2,510111,0,0,0
532077,경기>의왕시>이동,41430102,2,510111,0,0,0
532078,경기>의왕시>삼동,41430103,2,510111,0,0,0
532079,경기>의왕시>왕곡동,41430104,2,510111,0,0,0
532080,경기>의왕시>오전동,41430105,2,510111,0,0,0
532081,경기>의왕시>학의동,41430106,2,510111,0,0,0
532082,경기>의왕시>내손동,41430107,2,510111,0,0,0
532083,경기>의왕시>청계동,41430108,2,510111,0,0,0
532084,경기>의왕시>포일동,41430109,2,510111,0,0,0
532085,경기>의왕시>월암동,41430110,2,510111,0,0,0
532086,경기>의왕시>초평동,41430111,2,510111,0,0,0
532088,경기>하남시>천현동,41450101,2,510112,0,0,0
532089,경기>하남시>하산곡동,41450102,2,510112,0,0,0
532090,경기>하남시>창우동,41450103,2,510112,0,0,0
532091,경기>하남시>배알미동,41450104,2,510112,0,0,0
532092,경기>하남시>상산곡동,41450105,2,510112,0,0,0
532093,경기>하남시>신장동,41450106,2,510112,0,0,0
532094,경기>하남시>당정동,41450107,2,510112,0,0,0
532095,경기>하남시>덕풍동,41450108,2,510112,0,0,0
532096,경기>하남시>망월동,41450109,2,510112,0,0,0
532097,경기>하남시>풍산동,41450110,2,510112,0,0,0
532098,경기>하남시>미사동,41450111,2,510112,0,0,0
532099,경기>하남시>선동,41450112,2,510112,0,0,0
532100,경기>하남시>감북동,41450113,2,510112,0,0,0
532101,경기>하남시>감일동,41450114,2,510112,0,0,0
532102,경기>하남시>감이동,41450115,2,510112,0,0,0
532103,경기>하남시>학암동,41450116,2,510112,0,0,0
532104,경기>하남시>교산동,41450117,2,510112,0,0,0
532105,경기>하남시>춘궁동,41450118,2,510112,0,0,0
532106,경기>하남시>하사창동,41450119,2,510112,0,0,0
532107,경기>하남시>상사창동,41450120,2,510112,0,0,0
532108,경기>하남시>항동,41450121,2,510112,0,0,0
532109,경기>하남시>초일동,41450122,2,510112,0,0,0
532110,경기>하남시>초이동,41450123,2,510112,0,0,0
532111,경기>하남시>광암동,41450124,2,510112,0,0,0
532162,경기>파주시>금촌동,41480101,2,510114,0,0,0
532163,경기>파주시>아동동,41480102,2,510114,0,0,0
532164,경기>파주시>야동동,41480104,2,510114,0,0,0
532165,경기>파주시>검산동,41480105,2,510114,0,0,0
532166,경기>파주시>맥금동,41480106,2,510114,0,0,0
532167,경기>파주시>교하동,41480107,2,510114,0,0,0
532168,경기>파주시>야당동,41480108,2,510114,0,0,0
532169,경기>파주시>다율동,41480109,2,510114,0,0,0
532170,경기>파주시>오도동,41480110,2,510114,0,0,0
532171,경기>파주시>상지석동,41480111,2,510114,0,0,0
532172,경기>파주시>산남동,41480112,2,510114,0,0,0
532173,경기>파주시>동패동,41480113,2,510114,0,0,0
532174,경기>파주시>당하동,41480114,2,510114,0,0,0
532175,경기>파주시>문발동,41480115,2,510114,0,0,0
532176,경기>파주시>송촌동,41480116,2,510114,0,0,0
532177,경기>파주시>목동동,41480117,2,510114,0,0,0
532178,경기>파주시>하지석동,41480118,2,510114,0,0,0
532179,경기>파주시>서패동,41480119,2,510114,0,0,0
532180,경기>파주시>신촌동,41480120,2,510114,0,0,0
532181,경기>파주시>연다산동,41480121,2,510114,0,0,0
532182,경기>파주시>와동동,41480122,2,510114,0,0,0
532183,경기>파주시>금릉동,41480123,2,510114,0,0,0
532184,경기>파주시>문산읍,41480250,2,510114,0,0,0
532185,경기>파주시>파주읍,41480253,2,510114,0,0,0
532186,경기>파주시>법원읍,41480256,2,510114,0,0,0
532187,경기>파주시>조리읍,41480262,2,510114,0,0,0
532188,경기>파주시>월롱면,41480310,2,510114,0,0,0
532189,경기>파주시>탄현면,41480320,2,510114,0,0,0
532190,경기>파주시>광탄면,41480350,2,510114,0,0,0
532191,경기>파주시>파평면,41480360,2,510114,0,0,0
532192,경기>파주시>적성면,41480370,2,510114,0,0,0
532193,경기>파주시>군내면,41480380,2,510114,0,0,0
532194,경기>파주시>장단면,41480390,2,510114,0,0,0
532195,경기>파주시>진동면,41480400,2,510114,0,0,0
532197,경기>이천시>창전동,41500101,2,510115,0,0,0
532198,경기>이천시>관고동,41500102,2,510115,0,0,0
532199,경기>이천시>중리동,41500103,2,510115,0,0,0
532200,경기>이천시>증일동,41500104,2,510115,0,0,0
532201,경기>이천시>율현동,41500105,2,510115,0,0,0
532202,경기>이천시>진리동,41500106,2,510115,0,0,0
532203,경기>이천시>안흥동,41500107,2,510115,0,0,0
532204,경기>이천시>갈산동,41500108,2,510115,0,0,0
532205,경기>이천시>증포동,41500109,2,510115,0,0,0
532206,경기>이천시>송정동,41500110,2,510115,0,0,0
532207,경기>이천시>사음동,41500111,2,510115,0,0,0
532208,경기>이천시>단월동,41500112,2,510115,0,0,0
532209,경기>이천시>대포동,41500113,2,510115,0,0,0
532210,경기>이천시>고담동,41500114,2,510115,0,0,0
532211,경기>이천시>장록동,41500115,2,510115,0,0,0
532212,경기>이천시>장호원읍,41500250,2,510115,0,0,0
532213,경기>이천시>부발읍,41500253,2,510115,0,0,0
532214,경기>이천시>신둔면,41500310,2,510115,0,0,0
532215,경기>이천시>백사면,41500320,2,510115,0,0,0
532216,경기>이천시>호법면,41500330,2,510115,0,0,0
532217,경기>이천시>마장면,41500340,2,510115,0,0,0
532218,경기>이천시>대월면,41500350,2,510115,0,0,0
532219,경기>이천시>모가면,41500360,2,510115,0,0,0
532220,경기>이천시>설성면,41500370,2,510115,0,0,0
532221,경기>이천시>율면,41500380,2,510115,0,0,0
532223,경기>안성시>봉산동,41550101,2,510116,0,0,0
532224,경기>안성시>숭인동,41550102,2,510116,0,0,0
532225,경기>안성시>영동,41550103,2,510116,0,0,0
532226,경기>안성시>봉남동,41550104,2,510116,0,0,0
532227,경기>안성시>구포동,41550105,2,510116,0,0,0
532228,경기>안성시>동본동,41550106,2,510116,0,0,0
532229,경기>안성시>명륜동,41550107,2,510116,0,0,0
532230,경기>안성시>옥천동,41550108,2,510116,0,0,0
532231,경기>안성시>낙원동,41550109,2,510116,0,0,0
532232,경기>안성시>창전동,41550110,2,510116,0,0,0
532233,경기>안성시>성남동,41550111,2,510116,0,0,0
532234,경기>안성시>신흥동,41550112,2,510116,0,0,0
532235,경기>안성시>인지동,41550113,2,510116,0,0,0
532236,경기>안성시>금산동,41550114,2,510116,0,0,0
532237,경기>안성시>연지동,41550115,2,510116,0,0,0
532238,경기>안성시>대천동,41550116,2,510116,0,0,0
532239,경기>안성시>서인동,41550117,2,510116,0,0,0
532240,경기>안성시>석정동,41550118,2,510116,0,0,0
532241,경기>안성시>아양동,41550119,2,510116,0,0,0
532242,경기>안성시>금석동,41550120,2,510116,0,0,0
532243,경기>안성시>계동,41550121,2,510116,0,0,0
532244,경기>안성시>옥산동,41550122,2,510116,0,0,0
532245,경기>안성시>사곡동,41550123,2,510116,0,0,0
532246,경기>안성시>도기동,41550124,2,510116,0,0,0
532247,경기>안성시>당왕동,41550125,2,510116,0,0,0
532248,경기>안성시>가사동,41550126,2,510116,0,0,0
